id,Attrition
1677,0.18292566121730613
1678,0.1045105028210713
1679,0.05907046969382278
1680,0.1022249031736264
1681,0.40986217211481035
1682,0.12161464787626837
1683,0.06832572313381832
1684,0.2356628361649934
1685,0.04881002485523137
1686,0.11916898818027633
1687,0.04185600583497771
1688,0.16667110130234036
1689,0.0460858236953017
1690,0.054943917041627696
1691,0.24554302021270016
1692,0.36652064200377854
1693,0.14233459239643315
1694,0.08400019535154543
1695,0.2714475131851132
1696,0.08883703365632496
1697,0.3524561105888372
1698,0.04685589589811523
1699,0.09320848316162997
1700,0.09360690362936178
1701,0.27503759569995906
1702,0.06014971523348956
1703,0.10593884389326377
1704,0.051649334530483516
1705,0.10861267721247672
1706,0.05714939266643268
1707,0.11195156780311089
1708,0.11095288287735422
1709,0.11104284215978305
1710,0.141003297623903
1711,0.12200617735286506
1712,0.37112253272752266
1713,0.03639634529813152
1714,0.13710752526194805
1715,0.05726710157651767
1716,0.09421662686675294
1717,0.07628050896899422
1718,0.08052916258744738
1719,0.08627417041856358
1720,0.03206965986470611
1721,0.2879313086520101
1722,0.07827978328002899
1723,0.044616601183552845
1724,0.14661766135707419
1725,0.04445318363092808
1726,0.046919076514627886
1727,0.07349219243288595
1728,0.13182702493063272
1729,0.0562529659186415
1730,0.04731306415214816
1731,0.04947519204573578
1732,0.20572034165841804
1733,0.0747214439033217
1734,0.08354109277083606
1735,0.1456966421356316
1736,0.08251752961915734
1737,0.07286236310611706
1738,0.07956277869351665
1739,0.04417808693352519
1740,0.030650625124777797
1741,0.1481746212498997
1742,0.049318138104311245
1743,0.22588699180087113
1744,0.06008811709431733
1745,0.03247504447598463
1746,0.03284790410509774
1747,0.1429674372888889
1748,0.05369358659280925
1749,0.06228332294434703
1750,0.16498295954554915
1751,0.23568793814174488
1752,0.05848273575825206
1753,0.06635786183066446
1754,0.28431029225039994
1755,0.03224687042787604
1756,0.20930438919899508
1757,0.05098465939301028
1758,0.026789407451712047
1759,0.04556865703973977
1760,0.07126762914293495
1761,0.04262739999779017
1762,0.07937729643440618
1763,0.05800953131280775
1764,0.1096653038413871
1765,0.13204055165721884
1766,0.06823802238223782
1767,0.043807037743072465
1768,0.4561710028367243
1769,0.2048761588665763
1770,0.13431503192191907
1771,0.07899430778228804
1772,0.02576444983155463
1773,0.1300332263245941
1774,0.08762373863520054
1775,0.08002595466837062
1776,0.02604731064811273
1777,0.05303578329175387
1778,0.458137219226772
1779,0.07852940212227857
1780,0.10457009414894011
1781,0.045969451321927035
1782,0.04666743466087665
1783,0.10170447363067384
1784,0.18609702952009072
1785,0.3503756076917828
1786,0.10209084259131142
1787,0.10513662214202224
1788,0.1315891998663331
1789,0.10054950132066243
1790,0.09526818661109053
1791,0.2977190379414443
1792,0.034150872471516665
1793,0.6089302131287829
