id,Attrition
1677,0.24833013720062083
1678,0.05655463806486779
1679,0.0639161997704666
1680,0.07425433365627486
1681,0.4393522567801373
1682,0.15174390197892934
1683,0.07547138336418446
1684,0.19253203192428603
1685,0.06955375137456096
1686,0.1536739520132794
1687,0.04601662004612627
1688,0.22180915422097655
1689,0.040865756035915794
1690,0.05168372925944636
1691,0.2505666533321639
1692,0.2680052631883086
1693,0.20747100670930838
1694,0.11451003152961625
1695,0.3998638152602914
1696,0.09407257945680618
1697,0.2855189579939424
1698,0.05256531565695809
1699,0.10340961914335649
1700,0.06377522647633312
1701,0.24793137707684967
1702,0.04533893071342798
1703,0.062238359069435624
1704,0.05251594581755884
1705,0.10477006279962203
1706,0.04852744505672951
1707,0.13763200073090556
1708,0.061498667230104234
1709,0.09454368039116587
1710,0.1950255727779197
1711,0.11712821304245331
1712,0.5121084649194045
1713,0.02507143667199399
1714,0.10900048999821646
1715,0.054246694055056985
1716,0.11272126676928051
1717,0.08694114060173336
1718,0.125979641352759
1719,0.04532321933014001
1720,0.020896210468148078
1721,0.391428412772753
1722,0.1170940971666277
1723,0.026176595685988357
1724,0.14455896585855682
1725,0.04907056647040604
1726,0.05661165269822094
1727,0.08376234567433494
1728,0.10794044131676898
1729,0.047744156360702554
1730,0.05430065026456671
1731,0.06118684099753342
1732,0.28572955492617474
1733,0.03873093406717771
1734,0.10642857005580814
1735,0.1265916630293536
1736,0.09714351320340199
1737,0.09000215915129522
1738,0.05339514018573878
1739,0.03762423739921007
1740,0.020447855444878378
1741,0.13984467705432518
1742,0.02884555236487987
1743,0.18791908751953817
1744,0.077099268243658
1745,0.028588351626319456
1746,0.021748004946736718
1747,0.11177317267298442
1748,0.03305559061986001
1749,0.06430585350019694
1750,0.16009794874989677
1751,0.3308862891724436
1752,0.06924443070129203
1753,0.059774954973582144
1754,0.2985285439608124
1755,0.023486962913566764
1756,0.1584394842181108
1757,0.03535869611257306
1758,0.015335083677786751
1759,0.03793412911787283
1760,0.09579455700813366
1761,0.026562173717510913
1762,0.05232411374273281
1763,0.03843623062050177
1764,0.11985190651097995
1765,0.14737366030554774
1766,0.10579652071690823
1767,0.05747750634847715
1768,0.43953866252465407
1769,0.2453110283897356
1770,0.1440886323121177
1771,0.10121794546267222
1772,0.01934808599940426
1773,0.17367475202736696
1774,0.1674585554959544
1775,0.08041228964154572
1776,0.013821417578981372
1777,0.055280570794586904
1778,0.5636546821810939
1779,0.09831179277252285
1780,0.13098011016118738
1781,0.0422205065801133
1782,0.032904545519277746
1783,0.12313376940479215
1784,0.20381715919156163
1785,0.30877544559057263
1786,0.10603962044023563
1787,0.15643605068401548
1788,0.11595851564817924
1789,0.1252364668215695
1790,0.14446607147132892
1791,0.2487431420835777
1792,0.031194374076317918
1793,0.5581691288824492
1794,0.05480893670784093
1795,0.03275287235289254
1796,0.1818458946564353
1797,0.09867382498559181
1798,0.1192633692570012
1799,0.045213862464128535
1800,0.05184286185627667
1801,0.1419133812612319
1802,0.2790753861992364
1803,0.10127233262248674
1804,0.09981858528878584
1805,0.3567181200822495
1806,0.06787016108584704
1807,0.14550575681720004
1808,0.1456060760855944
1809,0.18834136834737386
1810,0.12107639590845663
1811,0.030996741912948017
1812,0.22383524255304135
1813,0.25423311954492506
1814,0.04587930949629363
1815,0.0800609960254271
1816,0.16043312016289593
1817,0.01644671896573468
1818,0.11278904621102401
1819,0.06481962352355312
1820,0.01792892842937727
1821,0.10658973582326327
1822,0.07837866618811777
1823,0.056429726042064345
1824,0.254996731392189
1825,0.03539889393491573
1826,0.14016371799465505
1827,0.022603432384589922
1828,0.09555522988234257
1829,0.3013490176309806
1830,0.16438303077234256
1831,0.5591741068555194
1832,0.07548903284139995
1833,0.05514438810171464
1834,0.11031518580449073
1835,0.10438929666016086
1836,0.05167444648332569
1837,0.05306628648253595
1838,0.03723780708835748
1839,0.024627556313238232
1840,0.08012178678549488
1841,0.10807473350891882
1842,0.09204473420434593
1843,0.046004406286874404
1844,0.04077328535367425
1845,0.1349999909168109
1846,0.07080153885778585
1847,0.02373194269227199
1848,0.09476785780481525
1849,0.03407560073317886
1850,0.21458679959805094
1851,0.3171908503908912
1852,0.03200251062604819
1853,0.09642794216337573
1854,0.11001943243304646
1855,0.16919614169939662
1856,0.29177521362968584
1857,0.07892709051946088
1858,0.16124693501681292
1859,0.02075574933008378
1860,0.023389382054688376
1861,0.04989452839864225
1862,0.06185411457900705
1863,0.32453401365304774
1864,0.015045465914019176
1865,0.028205362855296418
1866,0.1164557503516636
1867,0.11793429740325341
1868,0.25213145251851016
1869,0.4136479183722342
1870,0.10365901243937699
1871,0.12234210315066768
1872,0.02856817410751317
1873,0.0839113548206589
1874,0.06646137879156326
1875,0.0714145887367993
1876,0.11156193645782678
1877,0.1112053565344647
1878,0.025087802257289616
1879,0.037733762040646594
1880,0.2034696171040833
1881,0.13208328673777095
1882,0.03806752007660918
1883,0.046085199410819275
1884,0.03414721422345192
1885,0.1262673137770139
1886,0.15076192246864098
1887,0.04801094497421931
1888,0.11143018505884018
1889,0.07598654254441913
1890,0.09491495690599054
1891,0.08832384277862285
1892,0.2544058244494576
1893,0.04263938302258316
1894,0.05332118912763194
1895,0.05174656661599453
1896,0.024299354299572272
1897,0.060942447415856894
1898,0.03941050123446274
1899,0.04372094626831975
1900,0.11211959798888656
1901,0.1639943123508122
1902,0.006458583147518762
1903,0.040369773627310035
1904,0.04830429160257923
1905,0.05083511668026573
1906,0.06289001495102829
1907,0.3587024830802327
1908,0.1265429406039761
1909,0.046495635458650084
1910,0.057801176638972565
1911,0.03678793920791087
1912,0.016842253489871666
1913,0.012152867605357586
1914,0.038462756016916524
1915,0.056721583712261395
1916,0.18951341167947525
1917,0.2477062178268467
1918,0.017247115804134183
1919,0.03943067434139875
1920,0.08095265446646618
1921,0.05484016231695183
1922,0.04874376682338364
1923,0.03780311375592612
1924,0.20403127957731385
1925,0.014221708893205523
1926,0.1045856644203266
1927,0.022216938486334912
1928,0.15888380976027616
1929,0.11162073441110512
1930,0.09037342322821022
1931,0.1073388217248195
1932,0.019835418801560527
1933,0.04963643734391262
1934,0.3062956680670307
1935,0.056039629641569416
1936,0.20047574603702906
1937,0.01707947040991574
1938,0.30771312839572273
1939,0.2581192837257218
1940,0.03703416177777687
1941,0.024502283540200107
1942,0.10517571234569302
1943,0.06801566710028044
1944,0.05549557266985022
1945,0.03292669890020016
1946,0.05084274575118527
1947,0.2964250292488317
1948,0.07020173926815773
1949,0.08238512968231115
1950,0.05904313828896955
1951,0.15193597429297614
1952,0.12205469335033332
1953,0.024372402426454554
1954,0.04998000780095838
1955,0.029215380525536815
1956,0.03535417280000063
1957,0.07225878859917252
1958,0.12731679534208587
1959,0.02104040305128787
1960,0.16331676744341733
1961,0.06850211317275164
1962,0.058370863464962924
1963,0.1629274954784786
1964,0.15582819791058344
1965,0.09284164523915404
1966,0.022869037849674968
1967,0.2825010941455459
1968,0.22632116409158093
1969,0.056233985110641586
1970,0.3135538780542617
1971,0.47512893130082445
1972,0.04876065832809289
1973,0.03591596959993093
1974,0.22385124011156532
1975,0.12502674530976346
1976,0.1941499905917036
1977,0.03535513345507473
1978,0.02821276938596468
1979,0.0441850157392176
1980,0.045003692612069095
1981,0.07544012026855602
1982,0.022525893502853382
1983,0.20323483349062568
1984,0.20115286729725493
1985,0.03776344822645966
1986,0.06333173206904893
1987,0.04452341340559701
1988,0.029515469099362115
1989,0.22639934643630844
1990,0.019298941278740104
1991,0.027178478019051353
1992,0.03399996204397333
1993,0.025590357497053674
1994,0.040048203908009054
1995,0.07175288566424762
1996,0.049995071039957116
1997,0.1047137777240775
1998,0.03118306527256896
1999,0.04572945214236416
2000,0.10958078184536169
2001,0.07400849186048244
2002,0.057386434730474466
2003,0.4027037514812465
2004,0.13590954378215084
2005,0.02865865775766772
2006,0.1378799528519248
2007,0.08242253601627124
2008,0.10851647932624928
2009,0.03879886297221729
2010,0.21290520337818616
2011,0.15257735821587776
2012,0.01818754163554158
2013,0.07189217903174792
2014,0.03496027322746864
2015,0.024058338059067638
2016,0.07705226196631501
2017,0.15638531130757266
2018,0.051815805350620726
2019,0.06578693879161039
2020,0.13618001073781108
2021,0.013481239348207167
2022,0.02753321526702589
2023,0.20534363031919844
2024,0.2954109038350269
2025,0.08453299042424003
2026,0.06063747752227066
2027,0.0556032531868214
2028,0.07101907138672194
2029,0.031374523028617644
2030,0.023763023593626538
2031,0.04198144287090169
2032,0.07107785725623386
2033,0.23371165361102111
2034,0.07740366836311106
2035,0.06808536716617833
2036,0.1008060162378267
2037,0.25770482039110165
2038,0.08427026499062991
2039,0.07095384969412569
