iter	Passed	Remaining
0	2	2228
1	4	2235
2	5	1717
3	6	1657
4	8	1752
5	10	1817
6	12	1818
7	13	1727
8	15	1716
9	17	1720
10	19	1745
11	20	1685
12	22	1696
13	23	1688
14	25	1670
15	26	1654
16	27	1604
17	29	1602
18	31	1617
19	33	1628
20	34	1623
21	35	1582
22	36	1568
23	38	1556
24	39	1535
25	40	1509
26	41	1488
27	42	1485
28	44	1490
29	46	1497
30	47	1479
31	49	1493
32	51	1517
33	53	1531
34	55	1528
35	56	1523
36	58	1531
37	60	1539
38	62	1547
39	64	1540
40	66	1549
41	68	1564
42	70	1558
43	71	1553
44	73	1553
45	75	1558
46	77	1568
47	79	1573
48	81	1578
49	83	1588
50	85	1596
51	87	1601
52	89	1603
53	91	1608
54	93	1613
55	95	1618
56	98	1628
57	100	1626
58	102	1630
59	104	1633
60	106	1636
61	108	1640
62	110	1644
63	112	1644
64	114	1646
65	116	1651
66	118	1652
67	120	1654
68	122	1658
69	124	1660
70	126	1661
71	128	1653
72	130	1659
73	132	1662
74	134	1664
75	137	1666
76	139	1668
77	141	1667
78	142	1664
79	145	1670
80	147	1672
81	149	1674
82	151	1673
83	153	1676
84	155	1677
85	157	1677
86	160	1681
87	162	1684
88	164	1685
89	166	1685
90	168	1686
91	170	1685
92	172	1685
93	174	1685
94	176	1684
95	178	1685
96	180	1684
97	183	1685
98	185	1683
99	187	1683
100	188	1675
101	190	1677
102	192	1679
103	194	1678
104	196	1678
105	198	1672
106	199	1663
107	200	1657
108	202	1654
109	204	1653
110	206	1655
111	208	1655
112	210	1654
113	212	1653
114	214	1652
115	216	1646
116	218	1645
117	219	1640
118	222	1644
119	224	1645
120	226	1642
121	228	1642
122	229	1636
123	231	1635
124	233	1635
125	235	1634
126	238	1637
127	240	1635
128	242	1634
129	243	1628
130	245	1627
131	247	1625
132	249	1625
133	251	1627
134	254	1628
135	256	1626
136	257	1622
137	259	1621
138	261	1621
139	263	1620
140	265	1614
141	267	1616
142	269	1616
143	271	1612
144	273	1611
145	275	1610
146	277	1609
147	279	1608
148	281	1609
149	284	1610
150	285	1607
151	287	1604
152	289	1603
153	291	1602
154	293	1601
155	295	1601
156	298	1601
157	299	1598
158	301	1594
159	302	1588
160	303	1583
161	305	1581
162	307	1578
163	308	1572
164	310	1569
165	311	1565
166	312	1559
167	313	1553
168	315	1548
169	317	1547
170	318	1546
171	321	1545
172	323	1544
173	325	1544
174	327	1543
175	329	1541
176	331	1540
177	333	1539
178	335	1538
179	337	1537
180	339	1536
181	341	1533
182	343	1532
183	344	1528
184	346	1528
185	349	1527
186	351	1526
187	353	1526
188	355	1525
189	357	1524
190	359	1522
191	361	1521
192	363	1521
193	365	1520
194	368	1519
195	370	1518
196	371	1516
197	373	1512
198	375	1512
199	377	1510
200	379	1509
201	381	1508
202	383	1506
203	386	1506
204	387	1501
205	389	1501
206	391	1499
207	393	1498
208	395	1497
209	397	1496
210	399	1495
211	401	1492
212	403	1492
213	406	1491
214	408	1490
215	410	1488
216	412	1487
217	414	1486
218	415	1483
219	417	1481
220	420	1481
221	422	1480
222	424	1479
223	426	1478
224	428	1476
225	430	1473
226	432	1471
227	434	1471
228	436	1470
229	438	1469
230	441	1469
231	443	1468
232	444	1464
233	446	1461
234	448	1459
235	450	1458
236	452	1457
237	454	1456
238	457	1455
239	459	1453
240	461	1452
241	463	1451
242	465	1450
243	467	1449
244	470	1448
245	472	1447
246	473	1443
247	475	1441
248	477	1440
249	479	1439
250	482	1438
251	484	1436
252	486	1435
253	488	1433
254	489	1430
255	491	1428
256	493	1427
257	496	1426
258	498	1425
259	500	1423
260	502	1422
261	503	1418
262	505	1416
263	507	1415
264	509	1412
265	511	1411
266	513	1410
267	515	1408
268	516	1404
269	518	1402
270	520	1400
271	522	1398
272	524	1397
273	527	1396
274	529	1394
275	530	1391
276	532	1389
277	534	1388
278	536	1386
279	538	1384
280	540	1383
281	543	1382
282	545	1380
