iter	RMSE
0	64.78076982
1	62.98518896
2	61.36784172
3	59.8722895
4	58.39450669
5	57.23829391
6	55.99034256
7	54.72033687
8	53.73556502
9	52.72088777
10	51.65942378
11	50.62705839
12	49.69682989
13	48.75995138
14	47.98625379
15	47.11195872
16	46.41397176
17	45.73274382
18	44.96641518
19	44.40292767
20	43.81736587
21	43.1143139
22	42.57690428
23	42.09278764
24	41.64433025
25	41.18239716
26	40.7445474
27	40.32048981
28	39.97309893
29	39.64971756
30	39.34305298
31	38.98954907
32	38.67018903
33	38.34032093
34	37.97598624
35	37.75731484
36	37.42500048
37	37.15552459
38	36.90499856
39	36.73258415
40	36.50804269
41	36.29212894
42	36.08439285
43	35.90999978
44	35.68465267
45	35.47599077
46	35.34367037
47	35.16601359
48	35.00006141
49	34.84028902
50	34.68047526
51	34.53593332
52	34.38551845
53	34.27929727
54	34.11000724
55	33.99172188
56	33.85255045
57	33.70553325
58	33.57104638
59	33.43061921
60	33.3424167
61	33.25440398
62	33.15200665
63	33.06634337
64	32.93546076
65	32.83752165
66	32.72017303
67	32.63540475
68	32.52515188
69	32.45677961
70	32.38528189
71	32.32282862
72	32.2542823
73	32.16107581
74	32.08214806
75	31.98832252
76	31.9246656
77	31.88755493
78	31.83676625
79	31.7516853
80	31.70956196
81	31.64422065
82	31.60664042
83	31.55929448
84	31.50756442
85	31.45756174
86	31.40653141
87	31.35969609
88	31.30856052
89	31.252819
90	31.21201424
91	31.16789263
92	31.11322521
93	31.06739994
94	31.05491652
95	31.03120524
96	30.99039184
97	30.94771832
98	30.89755104
99	30.86318511
100	30.8207801
101	30.78114738
102	30.743751
103	30.70049241
104	30.66478024
105	30.64883188
106	30.6407851
107	30.61275259
108	30.58671228
109	30.54231756
110	30.50772618
111	30.47263644
112	30.44352694
113	30.3864101
114	30.36085191
115	30.35192064
116	30.29722488
117	30.29120067
118	30.26601674
119	30.23460585
120	30.2159461
121	30.18627956
122	30.14842907
123	30.12328169
124	30.09529103
125	30.06457415
126	30.04933755
127	30.02583104
128	29.98931767
129	29.96633253
130	29.93881504
131	29.91718594
132	29.87819264
133	29.8402657
134	29.8229827
135	29.80396903
136	29.78502158
137	29.7632165
138	29.74122769
139	29.71629249
140	29.71524199
141	29.70038626
142	29.67625737
143	29.65991513
144	29.62615204
145	29.6057053
146	29.59095493
147	29.57343455
148	29.55717864
149	29.53075702
150	29.50752547
151	29.49341381
152	29.46812822
153	29.44737477
154	29.42556545
155	29.4026045
156	29.39069366
157	29.35749047
158	29.3278714
159	29.32414523
160	29.30774487
161	29.28967134
162	29.2763143
163	29.2496995
164	29.22338871
165	29.21389527
166	29.19113345
167	29.16280796
168	29.15232172
169	29.12981845
170	29.11122743
171	29.09077346
172	29.06240509
173	29.05162422
174	29.0350174
175	29.01874138
176	29.00136339
177	28.98143659
178	28.96097023
179	28.9374121
180	28.92632617
181	28.91380282
182	28.89865817
183	28.88196082
184	28.86418729
185	28.84037997
186	28.82869061
187	28.81351912
188	28.8001601
189	28.78472492
190	28.76709351
191	28.75268297
192	28.73212162
193	28.71418651
194	28.70003418
195	28.68445159
196	28.67286645
197	28.65991665
198	28.64729658
199	28.63433522
200	28.61852669
201	28.60110428
202	28.588539
203	28.57573409
204	28.56207939
205	28.54821559
206	28.53041206
207	28.51379858
208	28.50210107
209	28.48710986
210	28.4733132
211	28.45703511
212	28.44516308
213	28.42354435
214	28.41315006
215	28.40319766
216	28.39062136
217	28.36957276
218	28.34887718
219	28.336574
220	28.32538973
221	28.30957667
222	28.29646241
223	28.28150235
224	28.26242108
225	28.24908417
226	28.2391459
227	28.22758604
228	28.21719806
229	28.20484039
230	28.19401052
231	28.18486138
232	28.1581701
233	28.14765084
234	28.13660847
235	28.12682184
236	28.1175973
237	28.10777063
238	28.0946807
239	28.08618994
240	28.07649167
241	28.06803813
242	28.05957467
243	28.04489152
244	28.03659938
245	28.02566723
246	28.0162137
247	28.00610814
248	27.9961695
249	27.98074816
250	27.97374045
251	27.95675991
252	27.94823551
253	27.93449846
254	27.91743694
255	27.90755032
256	27.89662656
257	27.888561
258	27.8719689
259	27.85683836
260	27.84506195
261	27.83565985
262	27.82123015
263	27.80900954
264	27.79900031
265	27.78985596
266	27.78288303
267	27.77406984
268	27.76588698
269	27.75724159
270	27.74797224
271	27.74036948
272	27.72919155
273	27.72193357
274	27.70807114
275	27.69801785
276	27.68462311
277	27.66429427
278	27.6573366
279	27.64822733
280	27.63741747
281	27.63039601
282	27.62241762
283	27.6165193
284	27.60757011
285	27.60119452
286	27.59345786
287	27.58418736
288	27.57487159
289	27.56586287
290	27.56042151
291	27.54899629
292	27.51903183
293	27.51305772
294	27.50490844
295	27.49822939
296	27.48224719
297	27.47279108
298	27.46655727
299	27.45990021
300	27.45031529
301	27.44498934
302	27.43731658
303	27.42881082
304	27.41942092
305	27.4096922
306	27.40284088
307	27.39742855
308	27.3888032
309	27.38199177
310	27.3696052
311	27.36129513
312	27.34943992
313	27.33587929
314	27.32771256
315	27.32066119
316	27.31333564
317	27.30666959
318	27.30156564
319	27.29727226
320	27.28838349
321	27.2781224
322	27.27204362
323	27.26064056
324	27.25092644
325	27.23564619
326	27.22988354
327	27.20261564
328	27.19050207
329	27.17048938
330	27.16067187
331	27.15134695
332	27.14322152
333	27.13752608
334	27.13300722
335	27.12788362
336	27.12023682
337	27.11588064
338	27.11200461
339	27.10678514
340	27.08905729
341	27.07460695
342	27.06967687
343	27.06425756
344	27.06017555
345	27.05447609
346	27.04367829
347	27.03710353
348	27.03067522
349	27.02219897
350	27.01264745
351	27.00419965
352	26.99856728
353	26.99320588
354	26.98899995
355	26.97903294
356	26.96960198
357	26.95835809
358	26.95325986
359	26.9431461
360	26.93795148
361	26.93044499
362	26.92010269
363	26.91066077
364	26.89588535
365	26.88602893
366	26.87645237
367	26.86498989
368	26.8576692
369	26.8533085
370	26.84324023
371	26.83070345
372	26.82368839
373	26.8128524
374	26.80814123
375	26.79936629
376	26.79353152
377	26.78280807
378	26.77625613
379	26.76722901
380	26.75381846
381	26.74849555
382	26.74310795
383	26.73271082
384	26.72664957
385	26.72296944
386	26.7162606
387	26.71161216
388	26.70268425
389	26.69474334
390	26.6870189
391	26.6806671
392	26.67338946
393	26.66398556
394	26.65492194
395	26.64654455
396	26.63797256
397	26.62686598
398	26.61696842
399	26.60895549
400	26.60204891
401	26.59263662
402	26.58706423
403	26.58123837
404	26.57514769
405	26.56539449
406	26.55531282
407	26.54873362
408	26.54313192
409	26.53691704
410	26.53075332
411	26.52706278
412	26.51962734
413	26.50961366
414	26.50121737
415	26.49418586
416	26.48493935
417	26.47550973
418	26.46631724
419	26.46185449
420	26.44881156
421	26.44145304
422	26.43662647
423	26.43106572
424	26.42461657
425	26.41913427
426	26.40906732
427	26.40147725
428	26.39717412
429	26.38171988
430	26.37091844
431	26.36274607
432	26.35310268
433	26.34616887
434	26.33158746
435	26.32481837
436	26.31729854
437	26.30730115
438	26.30410986
439	26.29875868
440	26.29245527
441	26.28604919
442	26.28181273
443	26.27464933
444	26.27021527
445	26.25836194
446	26.25094456
447	26.24033973
448	26.23365139
449	26.22609675
450	26.21652535
451	26.21375041
452	26.20456516
453	26.19905575
454	26.19432271
455	26.1916305
456	26.18768622
457	26.1832041
458	26.17785112
459	26.16516456
460	26.15887404
461	26.15275047
462	26.1454341
463	26.13557977
464	26.12996132
465	26.12623616
466	26.1223943
467	26.11491392
468	26.10976505
469	26.10322729
470	26.09862232
471	26.09075813
472	26.08623036
473	26.08075726
474	26.07066663
475	26.06393866
476	26.05644094
477	26.0526633
478	26.04171541
479	26.03541759
480	26.02842636
481	26.0215376
482	26.0169498
483	26.01219411
484	26.0045861
485	26.00094702
486	25.99620831
487	25.98931025
488	25.98530777
489	25.97903111
490	25.97216811
491	25.9687714
492	25.96221301
493	25.95062797
494	25.93713926
495	25.9323519
496	25.92646725
497	25.91940874
498	25.90975372
499	25.9024867
500	25.89252897
501	25.88698655
502	25.88326435
503	25.87690154
504	25.87071028
505	25.86685021
506	25.85942325
507	25.8551528
508	25.84818899
509	25.83779092
510	25.8309268
511	25.82654915
512	25.82137317
513	25.81465436
514	25.80669607
515	25.80003615
516	25.79405684
517	25.78814563
518	25.78427958
519	25.77941395
520	25.77391385
521	25.77053228
522	25.76514354
523	25.7591423
524	25.75252259
525	25.74626338
526	25.73999175
527	25.73438816
528	25.72899518
529	25.72186266
530	25.71785522
531	25.71121317
532	25.70738206
533	25.70039954
534	25.69307408
535	25.67927636
536	25.6720283
537	25.6682656
538	25.66347214
539	25.65764614
540	25.64919766
541	25.64307153
542	25.63466892
543	25.62416283
544	25.61895743
545	25.61211123
546	25.60162904
547	25.59055953
548	25.58732444
549	25.58291385
550	25.57809083
551	25.57135171
552	25.56262684
553	25.558656
554	25.55458293
555	25.54677513
556	25.54373796
557	25.53741607
558	25.53208488
559	25.52667819
560	25.51976986
561	25.51286091
562	25.50552202
563	25.49681157
564	25.49075459
565	25.48612906
566	25.4779327
567	25.469932
568	25.4647813
569	25.46026393
570	25.45421138
571	25.44728512
572	25.44037971
573	25.43713298
574	25.43232438
575	25.42617145
576	25.41626386
577	25.40653326
578	25.40083875
579	25.39829447
580	25.39304032
581	25.38400879
582	25.37722086
583	25.3699251
584	25.36658451
585	25.35973618
586	25.35323372
587	25.34628276
588	25.34020587
589	25.33476817
590	25.32693455
591	25.31742152
592	25.31180831
593	25.30722476
594	25.30022371
595	25.29602123
596	25.29138913
597	25.28323111
598	25.27924656
599	25.27535621
600	25.27027692
601	25.25913884
602	25.25650565
