,id,target
359,TEST_000359,36.3284230852847
487,TEST_000487,34.853666856156714
521,TEST_000521,33.1897080321768
716,TEST_000716,33.858440268463134
1208,TEST_001208,47.52056666177802
1270,TEST_001270,22.9546428348336
1331,TEST_001331,40.17639613817827
1356,TEST_001356,31.16120381634921
1360,TEST_001360,21.696309898465564
1419,TEST_001419,25.816936087389
1478,TEST_001478,47.318817509809925
1482,TEST_001482,45.455870564964606
1509,TEST_001509,46.03489232913415
1787,TEST_001787,37.53841360569253
1828,TEST_001828,36.86510979653931
1956,TEST_001956,22.9546428348336
2114,TEST_002114,39.87383408647401
2117,TEST_002117,51.54846137058432
2706,TEST_002706,28.11310479627938
2966,TEST_002966,28.674496094534078
2980,TEST_002980,39.95349891081907
3071,TEST_003071,25.895329681445798
3600,TEST_003600,24.429749836756592
3742,TEST_003742,25.895329681445798
3865,TEST_003865,36.3284230852847
4041,TEST_004041,40.75978043045271
4464,TEST_004464,29.370876646695457
4545,TEST_004545,44.07944394212789
4618,TEST_004618,29.984489361594672
4695,TEST_004695,44.16972562531649
4782,TEST_004782,51.77644271044464
5029,TEST_005029,50.504982925903185
5154,TEST_005154,40.366721109964715
5162,TEST_005162,38.611999834972714
5168,TEST_005168,42.474836834761106
5338,TEST_005338,36.81225417658242
5505,TEST_005505,45.21354246876593
5508,TEST_005508,26.158820952341422
5577,TEST_005577,33.59662356276424
5684,TEST_005684,34.6946453064106
5702,TEST_005702,27.80991998788975
5897,TEST_005897,43.68688467353495
5926,TEST_005926,39.10945421518383
6079,TEST_006079,43.50475423798928
6083,TEST_006083,49.3006343142852
6717,TEST_006717,35.78507492334631
6789,TEST_006789,43.50475423798928
6959,TEST_006959,41.129504889740076
6994,TEST_006994,34.55937869845854
7313,TEST_007313,31.787004631312517
7366,TEST_007366,27.288489833587825
7382,TEST_007382,49.274035102557825
7650,TEST_007650,47.06833851358237
7708,TEST_007708,25.816936087389
7975,TEST_007975,26.280602911275857
7977,TEST_007977,31.55719216916995
8013,TEST_008013,42.179415694788105
8458,TEST_008458,19.394684524511433
8519,TEST_008519,44.66854776216497
8655,TEST_008655,35.64178782400285
8934,TEST_008934,22.249276852752928
9116,TEST_009116,41.569924706771324
9966,TEST_009966,28.11310479627938
10129,TEST_010129,39.87383408647401
10204,TEST_010204,32.00084187273002
10469,TEST_010469,41.569924706771324
10703,TEST_010703,39.95349891081907
11296,TEST_011296,37.14961177852494
11340,TEST_011340,28.783752553919985
11431,TEST_011431,41.129504889740076
11716,TEST_011716,47.531852089389616
12367,TEST_012367,28.674496094534078
12688,TEST_012688,46.55817038229804
12979,TEST_012979,37.09296308568654
13628,TEST_013628,35.64178782400285
13799,TEST_013799,44.07944394212789
13944,TEST_013944,36.0556293225251
14119,TEST_014119,36.48068706893976
14405,TEST_014405,51.542381834073836
14556,TEST_014556,43.08338896814189
14792,TEST_014792,33.555212120519556
15294,TEST_015294,46.82283707732394
15492,TEST_015492,29.690344204795213
15530,TEST_015530,37.418545165763355
15957,TEST_015957,31.442501381614264
16011,TEST_016011,51.24710586630253
16162,TEST_016162,45.95724993109033
16385,TEST_016385,32.49973320508895
16472,TEST_016472,32.01893574489008
17037,TEST_017037,37.69392802690937
17245,TEST_017245,17.84911053984448
18060,TEST_018060,35.22949918039556
18078,TEST_018078,32.04960810115935
18441,TEST_018441,42.44323466485749
18947,TEST_018947,29.07375758584465
19026,TEST_019026,34.0344424302074
19046,TEST_019046,53.283645684359655
19086,TEST_019086,30.067442460682695
19425,TEST_019425,33.6445244960256
19570,TEST_019570,46.4635477869662
19644,TEST_019644,47.318817509809925
19965,TEST_019965,27.288489833587825
19985,TEST_019985,31.675238466214978
20549,TEST_020549,49.084796265901225
20694,TEST_020694,28.355449372621788
20774,TEST_020774,48.06334975557134
20782,TEST_020782,52.17666565679017
20820,TEST_020820,27.62020431440133
20827,TEST_020827,29.07375758584465
20948,TEST_020948,51.77644271044464
21521,TEST_021521,36.0556293225251
21785,TEST_021785,30.15148210835118
21952,TEST_021952,36.86510979653931
22070,TEST_022070,18.068048625972825
22275,TEST_022275,28.85757639023437
22338,TEST_022338,47.318817509809925
22449,TEST_022449,43.72031079726036
22521,TEST_022521,48.35480126129871
22728,TEST_022728,47.24918215409286
23006,TEST_023006,43.637340970762615
23021,TEST_023021,27.690229781729887
23023,TEST_023023,47.06233218561481
23512,TEST_023512,30.849327713733295
23603,TEST_023603,39.349939842509635
24245,TEST_024245,31.592825717453778
24272,TEST_024272,28.30028545058674
24327,TEST_024327,32.41246113421616
24404,TEST_024404,26.783461557482013
24511,TEST_024511,46.9373363814076
25164,TEST_025164,29.77379040750426
25597,TEST_025597,25.02614218672535
25758,TEST_025758,38.26155888803011
25868,TEST_025868,41.56694998382533
26082,TEST_026082,21.4137853815223
26890,TEST_026890,41.129504889740076
27213,TEST_027213,53.83182785861016
27537,TEST_027537,45.63744749773974
27785,TEST_027785,31.777420491878743
27910,TEST_027910,27.887429023725034
28052,TEST_028052,37.29038031355685
28255,TEST_028255,40.80498990735708
28502,TEST_028502,31.888753797541117
28680,TEST_028680,41.804402486200516
29161,TEST_029161,41.569924706771324
29314,TEST_029314,49.646785114717616
29415,TEST_029415,44.24687385208407
29509,TEST_029509,47.531852089389616
29523,TEST_029523,29.370876646695457
29657,TEST_029657,35.427801248502654
29770,TEST_029770,31.30510224290796
30078,TEST_030078,39.578443262790486
30112,TEST_030112,40.32479653658147
30170,TEST_030170,29.07375758584465
30543,TEST_030543,30.095320452545646
30651,TEST_030651,33.214168980494044
31144,TEST_031144,41.804402486200516
31449,TEST_031449,32.7770536960509
31923,TEST_031923,44.57157570152894
32453,TEST_032453,23.58776257201592
32569,TEST_032569,37.11553739128004
32705,TEST_032705,29.331367733024763
32827,TEST_032827,32.189432988080156
33177,TEST_033177,29.794232913302263
33419,TEST_033419,28.355449372621788
