,id,target
6,TEST_000006,25.9133435285853
339,TEST_000339,18.69517122257792
593,TEST_000593,25.9663409131718
731,TEST_000731,16.979662287750717
1358,TEST_001358,29.508531547049394
1747,TEST_001747,17.588328817750995
2011,TEST_002011,14.528295487387139
2215,TEST_002215,27.619641971131408
2292,TEST_002292,36.316821603900465
2902,TEST_002902,17.611119705622126
3383,TEST_003383,17.3180456896565
3389,TEST_003389,19.496558680566555
3560,TEST_003560,21.26214221880631
3650,TEST_003650,20.04431883779532
3715,TEST_003715,16.87262226447833
3927,TEST_003927,29.244234289576553
3970,TEST_003970,31.083670612084042
4031,TEST_004031,16.31528575834924
4244,TEST_004244,19.19598821140783
4756,TEST_004756,16.60085585330663
4788,TEST_004788,18.103934994572427
4960,TEST_004960,17.730654458407688
5126,TEST_005126,32.69247160954978
5246,TEST_005246,17.640687740192384
5475,TEST_005475,29.319271671826446
5691,TEST_005691,31.622930790164755
5858,TEST_005858,28.301197179101308
5875,TEST_005875,29.192247442492036
5932,TEST_005932,19.38801913946655
6343,TEST_006343,28.74630834244978
6568,TEST_006568,29.845353172383376
7175,TEST_007175,31.344592244497427
7561,TEST_007561,25.9133435285853
7589,TEST_007589,15.180676503600733
7659,TEST_007659,37.27701729969377
8218,TEST_008218,17.85314726956325
8517,TEST_008517,30.89204133016734
8602,TEST_008602,18.74753607603242
8660,TEST_008660,39.134603812853804
8792,TEST_008792,18.92822012172554
8918,TEST_008918,19.616414081344143
8919,TEST_008919,17.85314726956325
9010,TEST_009010,17.730654458407688
9413,TEST_009413,17.616811182115192
9480,TEST_009480,29.57446539439457
10073,TEST_010073,19.515553476368815
10107,TEST_010107,28.89827325179323
10121,TEST_010121,28.89827325179323
10385,TEST_010385,29.58885903789181
10806,TEST_010806,23.445366269652265
10811,TEST_010811,29.826671806370392
10859,TEST_010859,17.61102849895824
11070,TEST_011070,15.602388084879937
11090,TEST_011090,29.33463842206988
11243,TEST_011243,31.144351882088362
11278,TEST_011278,30.569302910445316
11336,TEST_011336,16.60085585330663
11561,TEST_011561,25.116254123779946
11699,TEST_011699,28.960995344131575
11779,TEST_011779,16.419981685142744
11874,TEST_011874,29.816181095470288
12014,TEST_012014,17.07527760401756
12134,TEST_012134,26.04033772819472
12209,TEST_012209,17.29489687778475
12363,TEST_012363,30.478643576401787
12494,TEST_012494,29.989188008255645
12500,TEST_012500,18.06089620539347
12668,TEST_012668,24.222663866226053
12734,TEST_012734,21.703997320265717
13280,TEST_013280,17.85314726956325
13515,TEST_013515,16.419981685142744
13544,TEST_013544,18.096016034731495
13697,TEST_013697,28.019729963010274
13737,TEST_013737,16.56088795162175
13804,TEST_013804,29.56535911492997
13970,TEST_013970,29.717445757254335
14337,TEST_014337,26.06656956123733
15250,TEST_015250,20.658279702080353
15770,TEST_015770,17.863110712269634
16326,TEST_016326,38.09103596974922
16447,TEST_016447,28.670786352425417
16676,TEST_016676,29.826671806370392
17234,TEST_017234,17.3180456896565
17484,TEST_017484,16.09102740834363
17580,TEST_017580,18.48234498612526
17697,TEST_017697,23.692466743713293
18013,TEST_018013,20.110942481771534
18120,TEST_018120,14.528295487387139
18186,TEST_018186,24.679829443432403
18270,TEST_018270,28.72140465230789
18735,TEST_018735,30.112321520819513
18811,TEST_018811,27.131739257455383
18832,TEST_018832,17.616811182115192
18944,TEST_018944,15.44123137928661
19062,TEST_019062,30.440561363013206
19149,TEST_019149,28.7285901811096
19347,TEST_019347,23.056480636184602
19662,TEST_019662,34.23454455266956
19735,TEST_019735,29.342922250349062
19838,TEST_019838,31.39117498162987
20259,TEST_020259,29.244234289576553
20408,TEST_020408,28.75077063109335
20501,TEST_020501,17.94448623854141
20674,TEST_020674,16.979662287750717
20804,TEST_020804,16.592637657186707
21313,TEST_021313,21.525807461469206
21351,TEST_021351,17.629216080418686
21463,TEST_021463,17.63886291094075
21660,TEST_021660,28.77531839526955
21725,TEST_021725,29.02806486517967
21767,TEST_021767,17.427850140646754
22038,TEST_022038,28.960995344131575
22643,TEST_022643,30.499880534296107
22690,TEST_022690,29.055445678389148
22767,TEST_022767,29.2573313172917
23306,TEST_023306,29.675772844322747
23457,TEST_023457,29.37004588669405
23824,TEST_023824,31.817643640028408
23847,TEST_023847,20.1145658924409
24002,TEST_024002,31.39117498162987
24342,TEST_024342,31.39117498162987
24683,TEST_024683,39.19588947282047
25173,TEST_025173,21.121613828949815
25509,TEST_025509,23.01095294118319
25678,TEST_025678,38.74834830437993
25926,TEST_025926,20.33480294256856
26331,TEST_026331,19.23925328083538
26363,TEST_026363,44.44649383764673
26500,TEST_026500,31.075918054376544
26521,TEST_026521,37.67284188636765
26721,TEST_026721,19.875664347904426
27101,TEST_027101,29.14066670047584
27306,TEST_027306,18.16689432163115
27320,TEST_027320,29.244234289576553
27801,TEST_027801,17.29489687778475
27812,TEST_027812,30.803645268558483
28046,TEST_028046,31.74112049062049
29189,TEST_029189,29.845353172383376
29216,TEST_029216,31.023630467571643
29279,TEST_029279,31.597098609742666
29505,TEST_029505,22.129348680602686
29567,TEST_029567,17.337495528505496
29753,TEST_029753,16.69499981544722
29873,TEST_029873,31.431865976201514
29984,TEST_029984,17.203358406668464
29991,TEST_029991,29.342922250349062
30116,TEST_030116,16.985752725980785
30196,TEST_030196,19.736113465458402
30973,TEST_030973,16.74440813763896
31182,TEST_031182,37.67284188636765
31731,TEST_031731,32.01399162228954
31931,TEST_031931,16.419981685142744
32115,TEST_032115,16.592637657186707
32374,TEST_032374,17.51819416233209
32785,TEST_032785,34.879378839770474
32882,TEST_032882,17.176523663278427
32969,TEST_032969,29.319271671826446
33197,TEST_033197,29.61753372713499
33553,TEST_033553,17.557996577482943
33756,TEST_033756,29.717445757254335
34277,TEST_034277,28.51030645205157
34297,TEST_034297,18.410791705238907
34387,TEST_034387,22.002982370081867
34519,TEST_034519,44.68755826349077
34953,TEST_034953,30.337754179273716
35048,TEST_035048,17.85314726956325
35241,TEST_035241,16.43561452220431
35754,TEST_035754,25.067022623653717
36237,TEST_036237,17.046557262785573
36528,TEST_036528,32.55380058310283
36542,TEST_036542,38.74834830437993
36665,TEST_036665,30.037808685539716
36750,TEST_036750,27.19943090479351
36806,TEST_036806,44.44649383764673
38198,TEST_038198,23.692466743713293
38330,TEST_038330,18.02895230486299
38352,TEST_038352,29.715477067046052
38649,TEST_038649,23.056480636184602
38709,TEST_038709,40.81206891139476
38766,TEST_038766,29.478492036080294
39280,TEST_039280,28.74630834244978
39788,TEST_039788,17.611119705622126
39925,TEST_039925,30.411480943192092
40043,TEST_040043,23.5081171957662
40394,TEST_040394,30.98490206156121
40737,TEST_040737,19.515553476368815
40930,TEST_040930,19.69558502209077
41066,TEST_041066,29.681720911742076
41353,TEST_041353,30.624548845442877
41560,TEST_041560,17.730654458407688
42059,TEST_042059,29.987200896342706
42080,TEST_042080,33.80911203441934
42593,TEST_042593,32.55380058310283
43075,TEST_043075,29.37004588669405
43282,TEST_043282,19.19598821140783
43339,TEST_043339,38.74834830437993
