iter	Logloss
0	0.5931089323
1	0.5085082844
2	0.4354071096
3	0.3710837048
4	0.3173875168
5	0.2723600754
6	0.2336385946
7	0.2015026137
8	0.1746436513
9	0.151071457
10	0.1319266422
11	0.1153845255
12	0.100221331
13	0.08757674571
14	0.07746454702
15	0.06870691437
16	0.0611827647
17	0.05460874519
18	0.04900704164
19	0.04385518697
20	0.03965245445
21	0.03580510433
22	0.03241930128
23	0.02950952144
24	0.02716588212
25	0.0249922431
26	0.02307023154
27	0.02141688032
28	0.02005236929
29	0.01875787637
30	0.01758987228
31	0.01659593486
32	0.01573461044
33	0.01493993073
34	0.01421876467
35	0.01361559898
36	0.01303964679
37	0.01251678577
38	0.01206239793
39	0.01163753838
40	0.01126313078
41	0.01093587254
42	0.01063658409
43	0.01036179276
44	0.01008820143
45	0.009862911413
46	0.009638035589
47	0.009457642111
48	0.009275729477
49	0.009100025301
50	0.008956372426
51	0.008812256133
52	0.008682342891
53	0.008579064859
54	0.008477939269
55	0.008381906552
56	0.008282919042
57	0.008195795074
58	0.008119941348
59	0.008051692234
60	0.007971063191
61	0.007902434246
62	0.00784153096
63	0.007792785184
64	0.007751187447
65	0.007683590975
66	0.007629605908
67	0.007589280091
68	0.007556292313
69	0.007513608593
70	0.007472630101
71	0.007441504894
72	0.007408661631
73	0.007379133198
74	0.007348813729
75	0.007315753727
76	0.007276888093
77	0.007259526291
78	0.007216659501
79	0.007191385091
80	0.007167736925
81	0.007135395922
82	0.007114711146
83	0.007094549266
84	0.007072995296
85	0.007054830504
86	0.007031357047
87	0.007002948062
88	0.006987197466
89	0.006955277126
90	0.00693658492
91	0.006912726996
92	0.006885459241
93	0.006863811147
94	0.006850821752
95	0.006831594546
96	0.006812787649
97	0.006792252277
98	0.006773398311
99	0.006757636064
100	0.006732826101
101	0.00671560647
102	0.006697549356
103	0.006679109309
104	0.006663741628
105	0.006647263469
106	0.006625221804
107	0.006610935774
108	0.006593682054
109	0.006582236597
110	0.006565045474
111	0.006543153517
112	0.006522574784
113	0.006503895037
114	0.006483705458
115	0.006465609484
116	0.006449768102
117	0.006435684412
118	0.006417597205
119	0.006399198749
120	0.006387889158
121	0.006370092143
122	0.006348212071
123	0.006328434152
124	0.006315500526
125	0.006305499708
126	0.006291893833
127	0.006281006338
128	0.006261770298
129	0.006249567657
130	0.006233403342
131	0.006215094407
132	0.006201246186
133	0.006188858215
134	0.006178847113
135	0.006162488921
136	0.006149467358
137	0.006139441201
138	0.006117101219
139	0.006104258158
140	0.006089637108
141	0.006079058164
142	0.006068625725
143	0.00605324663
144	0.00603425523
145	0.006023124478
146	0.006012095267
147	0.005997963327
148	0.005980552718
149	0.005967846232
150	0.005958723678
151	0.005943970774
152	0.00591902191
153	0.005907158453
154	0.005890320912
155	0.005879067511
156	0.00586353082
157	0.005849179377
158	0.005835911321
159	0.005826303551
160	0.005808017317
161	0.005796885587
162	0.005785216142
163	0.005775746784
164	0.005764737432
165	0.00575026222
166	0.005735761238
167	0.005717769419
168	0.005705050693
169	0.00569188374
170	0.005678849339
171	0.00566969032
172	0.005657803985
173	0.005653232981
174	0.005638513221
175	0.005623462977
176	0.005607338298
177	0.005589098695
178	0.005574423679
179	0.005562733844
180	0.005542805855
181	0.005541767912
182	0.005526347041
183	0.005515535875
184	0.005503585004
185	0.005492294843
186	0.005478846826
187	0.00546563475
188	0.005458653589
189	0.005445927293
190	0.00543431414
191	0.005425487443
192	0.005408819992
193	0.005397392565
194	0.005386610885
195	0.005378834447
196	0.00536270278
197	0.005351023119
198	0.005335939494
199	0.005330739905
200	0.005318664995
201	0.005307918407
202	0.005292721659
203	0.005278584492
204	0.005264297627
205	0.005256351563
206	0.005243475856
207	0.005232659016
208	0.005225549357
209	0.005214210136
210	0.005196206599
211	0.005184474625
212	0.005167906253
213	0.005156435128
214	0.005141432788
215	0.005128194193
216	0.005118251622
217	0.005108752272
218	0.005098452141
219	0.005089905184
220	0.005081187666
221	0.005073034355
222	0.005064660497
223	0.005054127578
224	0.005041796143
225	0.00502910134
226	0.005021979205
227	0.005006276715
228	0.004994720149
229	0.004985002687
230	0.004963705908
231	0.004952539617
232	0.004940621402
233	0.004932129852
234	0.004919378841
235	0.004905650478
236	0.004894268536
237	0.004876521449
238	0.004864809411
239	0.004852988935
240	0.004845381677
241	0.004832097781
242	0.004820338142
243	0.004806949139
244	0.004798467637
245	0.00478693657
246	0.004776218566
247	0.004764889696
248	0.004753824281
249	0.004742972712
250	0.004736826488
251	0.004724609854
252	0.004715057971
253	0.004706895566
254	0.00469719122
255	0.004684827121
256	0.004675734433
257	0.004665434453
258	0.004656180779
259	0.004649089605
260	0.00464005868
261	0.004630386231
262	0.004624116397
263	0.004616649573
264	0.0046084118
265	0.004600673143
266	0.004592320535
267	0.004578629598
268	0.004571979209
269	0.004561056521
270	0.004551821274
271	0.004546788377
272	0.004535924931
273	0.004527588449
274	0.004519730431
275	0.004509757338
276	0.004501985418
277	0.004495039466
278	0.004487368413
279	0.004473934364
280	0.004458843903
281	0.004450718992
282	0.004443233893
283	0.004435848632
284	0.004428022401
285	0.004418754119
286	0.004404620021
287	0.004399955728
288	0.004388736702
289	0.004382996306
290	0.00437712258
291	0.004368629504
292	0.004361920134
293	0.004356359512
294	0.004346015885
295	0.004336392268
296	0.004328277353
297	0.004321183667
298	0.004311969764
299	0.004301819871
300	0.00429419185
301	0.004286242305
302	0.004271984252
303	0.00426644569
304	0.00425298277
305	0.004248077057
306	0.004239502486
307	0.004232829218
308	0.004223611091
309	0.004217125995
310	0.004211689084
311	0.00420242081
312	0.004193360525
313	0.004186878555
314	0.00417399366
315	0.004163383165
316	0.00414859774
317	0.004141760739
318	0.004134225358
319	0.004127482
320	0.00412387487
321	0.004115525414
322	0.004107627711
323	0.004099920512
324	0.004093230462
325	0.00408475765
326	0.004072364782
327	0.00406048922
328	0.004049892221
329	0.004043780692
330	0.004037772904
331	0.004030439164
332	0.004022281842
333	0.004015711861
334	0.00400673061
335	0.003998429734
336	0.003987064314
337	0.003981218794
338	0.00397788986
339	0.003968677238
340	0.003959810501
341	0.003950443772
342	0.003943689017
343	0.00393676698
344	0.003930794351
345	0.003924418905
346	0.003916251661
347	0.003903377134
348	0.003893214335
349	0.003882345612
350	0.003874463183
351	0.003867985917
352	0.00385645555
353	0.003848513085
354	0.00383723384
355	0.003831754461
356	0.003822475853
357	0.003816842999
358	0.003807777656
359	0.003800405613
360	0.0037927973
361	0.003788495861
362	0.003777479025
363	0.003769311283
364	0.003762226667
365	0.003755847815
366	0.003748824557
367	0.003741894133
368	0.00373429167
369	0.003728496929
370	0.003723198901
371	0.003713708141
372	0.003709595066
373	0.003704466184
374	0.003695078322
375	0.003690347765
376	0.003680971577
377	0.003676345394
378	0.003671126898
379	0.003665559102
380	0.00365817648
381	0.003651093036
382	0.003647094071
383	0.003642539883
384	0.003636148277
385	0.003628944764
386	0.003621567241
387	0.003613968092
388	0.003606228963
389	0.003600653244
390	0.003594500545
391	0.003586059724
392	0.003579907481
393	0.003572761583
394	0.003569359321
395	0.003562933855
396	0.003556547593
397	0.00355184085
398	0.003545569777
399	0.00354045761
400	0.003534061082
401	0.003528475239
402	0.003523454793
403	0.003518382708
404	0.003514866835
405	0.003509174874
406	0.00350006343
407	0.003492266483
408	0.00348755735
409	0.003483105078
410	0.003479263091
411	0.003472079307
412	0.003461217171
413	0.003456293365
414	0.003452807939
415	0.003446297925
416	0.003441719279
417	0.003438723448
418	0.003435120195
419	0.003429423703
420	0.003425471248
421	0.003422996584
422	0.003418853809
423	0.003415510621
424	0.003408131097
425	0.003403793491
426	0.003400870878
427	0.00339711874
428	0.003392603935
429	0.003388774798
430	0.003385774099
431	0.003380849462
432	0.003375504938
433	0.003372070544
434	0.003370118713
435	0.003367072364
436	0.003363264971
437	0.003358621313
438	0.003354591977
439	0.003350710409
440	0.003345873392
441	0.003341500003
442	0.0033376066
