id,Attrition
1677,0.1384495929563733
1678,0.07888344967583379
1679,0.03087665137821165
1680,0.058449975501056746
1681,0.5080391860799308
1682,0.0802469500295437
1683,0.03575800394337459
1684,0.22967407229417666
1685,0.03190207510837473
1686,0.15137188347998745
1687,0.013229649777376812
1688,0.13246268073625206
1689,0.018844380170360036
1690,0.02777243333776999
1691,0.23137381617596856
1692,0.5351710418195208
1693,0.12219888565688271
1694,0.07062856299010177
1695,0.2797691724960472
1696,0.07159069873045149
1697,0.3706954917805885
1698,0.023933735577103554
1699,0.07182125958501288
1700,0.06228001417090515
1701,0.3454057658011445
1702,0.03184033430729799
1703,0.0780587859227826
1704,0.025928225816209394
1705,0.06471020428197789
1706,0.029788564592531874
1707,0.06788817997109696
1708,0.08646679017528892
1709,0.08830159179648166
1710,0.1228968142732813
1711,0.10226524249340556
1712,0.5783204929013235
1713,0.015251835700326394
1714,0.11894328869912069
1715,0.02305530598346336
1716,0.07870408772965476
1717,0.058578653020468587
1718,0.06147163519454327
1719,0.0494253307737258
1720,0.008792267226841082
1721,0.31987090638499976
1722,0.05993968864940504
1723,0.020111088665791293
1724,0.11126982158452596
1725,0.03192292248703258
1726,0.020480938883611258
1727,0.048670887735213164
1728,0.08971509784054132
1729,0.03728921890809541
1730,0.01985624723979944
1731,0.02543269273442202
1732,0.1749528644098318
1733,0.04684849738833748
1734,0.03805468368871542
1735,0.1097694690719937
1736,0.056071856377132044
1737,0.04837932021033701
1738,0.056231370894531264
1739,0.02250041998249476
1740,0.010339494986893072
1741,0.07675370171239944
1742,0.02973628430071043
1743,0.16457500739461603
1744,0.033191586100106134
1745,0.0153343440530602
1746,0.00830461534082188
1747,0.12391538034047289
1748,0.03288595529535892
1749,0.03326203679945428
1750,0.15370837003270213
1751,0.2187411422537844
1752,0.03609712356654821
1753,0.05449831663918283
1754,0.281898695292254
1755,0.009341838927156948
1756,0.18584442968154902
1757,0.018512645571235564
1758,0.006408164646848142
1759,0.014351518205940742
1760,0.04531083403630001
1761,0.01771676333477465
1762,0.060458295141362306
1763,0.029260951517070293
1764,0.05393712858416186
1765,0.08340807484195106
1766,0.04452151796279103
1767,0.01853406851850235
