iter	Passed	Remaining
<<<<<<< HEAD
0	169	169706
1	195	97373
2	216	71931
3	237	59129
4	261	51970
5	281	46596
6	300	42674
7	320	39774
8	342	37736
9	364	36044
10	384	34525
11	404	33321
12	422	32078
13	442	31160
14	463	30467
15	487	29954
16	509	29436
17	529	28867
18	548	28331
19	571	28015
20	594	27707
21	614	27320
22	635	27007
23	658	26778
24	684	26700
25	708	26526
26	730	26337
27	752	26138
28	776	25998
29	799	25860
30	823	25731
31	846	25608
32	866	25397
33	887	25220
34	909	25082
35	931	24935
36	954	24830
37	976	24726
38	1001	24674
39	1024	24585
40	1047	24502
41	1070	24423
42	1094	24357
43	1116	24255
44	1139	24177
45	1162	24104
46	1182	23986
47	1204	23884
48	1225	23789
49	1247	23700
50	1267	23582
51	1286	23453
52	1307	23364
53	1329	23285
54	1349	23189
55	1369	23090
56	1390	22997
57	1409	22890
58	1427	22767
59	1450	22721
60	1471	22653
61	1490	22552
62	1510	22463
63	1529	22365
64	1548	22277
65	1567	22185
66	1586	22092
67	1607	22037
68	1629	21992
69	1651	21942
70	1675	21924
71	1696	21870
72	1718	21826
73	1741	21787
74	1763	21744
75	1783	21687
76	1806	21656
77	1826	21589
78	1847	21541
79	1869	21497
80	1891	21458
81	1912	21416
82	1935	21383
83	1957	21343
84	1979	21307
85	2000	21261
86	2021	21218
87	2044	21190
88	2067	21159
89	2089	21129
90	2111	21089
91	2131	21041
92	2152	20991
93	2174	20955
94	2193	20898
95	2211	20826
96	2231	20774
97	2250	20715
98	2270	20660
99	2289	20604
100	2310	20563
101	2329	20509
102	2349	20457
103	2369	20414
104	2389	20365
105	2407	20308
106	2427	20262
107	2448	20220
108	2469	20183
109	2490	20148
110	2509	20095
111	2529	20051
112	2548	20004
113	2569	19969
114	2590	19935
115	2611	19902
116	2633	19876
117	2655	19850
118	2677	19821
119	2700	19801
120	2722	19776
121	2744	19753
122	2766	19727
123	2789	19708
124	2811	19681
125	2833	19651
126	2855	19629
127	2877	19603
128	2898	19570
129	2919	19541
130	2941	19512
131	2964	19492
132	2985	19462
133	3006	19430
134	3029	19414
135	3052	19392
136	3071	19347
137	3093	19324
138	3116	19302
139	3139	19285
140	3163	19271
141	3185	19249
142	3205	19212
143	3227	19184
144	3246	19145
145	3266	19103
146	3287	19076
147	3305	19030
148	3327	19004
149	3347	18967
150	3367	18932
151	3384	18883
152	3402	18836
