iter	Passed	Remaining
0	28	28315
1	47	23745
2	69	23229
3	91	22809
4	117	23336
5	143	23698
6	171	24339
7	198	24556
8	228	25124
9	258	25575
10	282	25437
11	303	25012
12	326	24798
13	347	24498
14	372	24428
15	395	24304
16	417	24162
17	441	24091
18	463	23927
19	491	24100
20	520	24261
21	545	24260
22	574	24389
23	600	24430
24	628	24529
25	656	24581
26	686	24729
27	714	24790
28	743	24896
29	771	24959
30	799	24996
31	829	25082
32	857	25129
33	886	25184
34	913	25174
35	942	25244
36	964	25094
37	990	25079
38	1017	25061
39	1043	25042
40	1071	25055
41	1097	25036
42	1128	25111
43	1157	25140
44	1185	25161
45	1215	25203
46	1246	25265
47	1274	25271
48	1302	25287
49	1330	25275
50	1357	25259
51	1384	25242
52	1411	25223
53	1439	25215
54	1467	25217
55	1491	25149
56	1520	25153
57	1548	25143
58	1576	25135
59	1601	25082
60	1629	25088
61	1658	25084
62	1687	25105
63	1716	25101
64	1745	25112
65	1775	25123
66	1801	25081
67	1825	25023
68	1852	24994
69	1880	24985
70	1908	24972
71	1934	24938
72	1962	24917
73	1986	24860
74	2008	24773
75	2033	24721
76	2062	24724
77	2090	24712
78	2118	24696
79	2147	24691
80	2176	24695
81	2203	24663
82	2228	24625
83	2253	24571
84	2278	24526
85	2305	24503
86	2333	24486
87	2361	24469
88	2389	24461
89	2416	24437
90	2447	24451
91	2476	24440
92	2507	24452
93	2533	24422
94	2560	24390
95	2589	24383
96	2616	24354
97	2643	24334
98	2669	24296
99	2698	24288
100	2726	24268
101	2755	24262
102	2784	24251
103	2811	24224
104	2838	24197
105	2868	24194
106	2896	24174
107	2924	24150
108	2953	24143
109	2977	24089
110	2998	24016
111	3025	23988
112	3053	23969
113	3080	23943
114	3108	23921
115	3137	23907
116	3163	23876
117	3191	23852
118	3218	23829
119	3245	23802
120	3275	23795
121	3303	23770
122	3329	23741
123	3356	23713
124	3383	23681
125	3410	23658
126	3434	23612
127	3461	23583
128	3491	23572
129	3520	23559
130	3548	23537
131	3573	23501
132	3600	23468
133	3627	23442
134	3655	23421
135	3682	23395
136	3709	23368
137	3736	23339
138	3764	23317
139	3792	23297
140	3821	23281
141	3849	23260
142	3877	23236
143	3905	23214
144	3933	23196
145	3959	23161
146	3982	23111
147	4007	23070
148	4035	23050
149	4064	23034
150	4092	23009
151	4119	22981
152	4148	22963
153	4176	22944
154	4203	22917
155	4231	22892
156	4258	22867
157	4286	22845
158	4314	22821
159	4343	22801
160	4371	22782
161	4399	22758
162	4428	22741
163	4457	22722
164	4485	22698
165	4514	22683
166	4543	22662
167	4570	22632
168	4596	22601
169	4623	22573
170	4650	22547
171	4678	22521
172	4706	22498
173	4736	22484
174	4763	22456
175	4791	22431
176	4817	22399
177	4845	22375
178	4874	22356
179	4904	22341
180	4930	22311
181	4953	22264
182	4976	22219
183	5005	22196
184	5033	22174
185	5058	22137
186	5082	22098
187	5106	22057
188	5133	22028
189	5159	21994
190	5185	21963
191	5212	21934
192	5238	21903
193	5267	21882
194	5296	21864
195	5322	21832
196	5348	21802
197	5376	21778
198	5405	21756
199	5433	21734
200	5463	21716
201	5491	21695
202	5519	21669
203	5547	21644
204	5573	21615
205	5599	21583
206	5626	21554
207	5653	21524
208	5683	21509
209	5710	21484
210	5734	21444
211	5761	21415
212	5786	21381
213	5810	21342
214	5834	21302
215	5859	21269
216	5889	21250
217	5912	21210
218	5937	21175
219	5959	21129
220	5988	21107
221	6013	21072
222	6039	21042
223	6063	21005
224	6087	20969
225	6110	20928
226	6136	20897
227	6161	20861
228	6188	20835
229	6214	20806
230	6242	20782
231	6270	20757
232	6298	20732
233	6325	20707
234	6355	20688
235	6382	20661
236	6412	20642
237	6437	20610
238	6463	20581
239	6488	20546
240	6512	20509
241	6538	20478
242	6563	20445
243	6584	20402
244	6608	20365
245	6632	20330
246	6655	20290
247	6681	20259
248	6707	20230
249	6732	20197
250	6757	20164
251	6781	20129
252	6808	20101
253	6833	20068
254	6859	20040
255	6886	20014
256	6913	19987
257	6937	19952
258	6959	19912
259	6986	19883
260	7011	19852
261	7037	19822
262	7063	19793
263	7091	19770
264	7117	19742
265	7141	19707
266	7167	19677
267	7193	19648
268	7221	19623
269	7247	19596
270	7276	19573
271	7304	19550
272	7333	19529
273	7357	19495
274	7379	19453
275	7406	19427
276	7429	19391
277	7456	19365
278	7483	19338
279	7509	19309
280	7535	19280
281	7560	19249
282	7585	19217
283	7611	19189
284	7638	19163
285	7664	19134
286	7690	19105
287	7717	19078
288	7742	19048
289	7764	19010
290	7791	18982
291	7818	18956
292	7843	18926
293	7870	18899
294	7895	18868
295	7921	18841
296	7943	18802
297	7969	18772
298	7995	18745
299	8022	18719
300	8050	18694
301	8076	18666
302	8101	18637
303	8126	18606
304	8152	18576
305	8177	18546
306	8203	18517
307	8228	18487
308	8251	18453
309	8277	18424
310	8302	18394
311	8329	18366
312	8352	18332
313	8377	18303
314	8402	18272
315	8429	18245
316	8456	18219
317	8483	18194
318	8513	18174
319	8538	18144
320	8565	18118
321	8592	18092
322	8620	18067
323	8647	18041
324	8675	18018
325	8701	17989
326	8728	17963
327	8754	17936
328	8779	17905
329	8800	17867
330	8820	17826
331	8845	17798
332	8868	17763
333	8891	17729
334	8912	17692
335	8939	17666
336	8965	17638
337	8988	17604
338	9010	17568
339	9031	17531
340	9051	17493
341	9073	17457
342	9095	17422
343	9117	17386
344	9137	17347
345	9157	17309
346	9176	17268
347	9196	17229
348	9216	17191
349	9236	17152
350	9257	17117
351	9279	17082
352	9300	17046
353	9321	17010
354	9345	16979
355	9367	16945
356	9390	16914
357	9411	16878
358	9435	16847
359	9454	16808
360	9475	16773
361	9497	16739
362	9520	16706
363	9539	16667
364	9561	16634
365	9580	16595
366	9601	16560
367	9623	16528
368	9642	16489
369	9664	16455
370	9687	16424
371	9707	16388
372	9730	16356
373	9751	16321
374	9772	16287
375	9794	16253
376	9815	16220
377	9837	16187
378	9857	16150
379	9877	16115
380	9918	16113
381	9937	16077
382	9958	16042
383	9980	16010
384	10009	15988
385	10028	15952
386	10050	15919
387	10078	15897
388	10108	15876
389	10131	15846
390	10155	15817
391	10178	15786
392	10199	15752
393	10219	15718
394	10241	15686
395	10265	15656
396	10286	15623
397	10308	15591
398	10332	15563
399	10355	15533
400	10378	15503
401	10400	15470
402	10420	15437
403	10444	15408
404	10463	15373
405	10483	15338
406	10507	15308
407	10529	15278
408	10550	15245
409	10576	15219
410	10597	15187
411	10619	15156
412	10642	15125
413	10663	15093
414	10683	15060
415	10704	15027
416	10729	15000
417	10755	14975
418	10780	14948
419	10806	14923
420	10831	14895
421	10855	14868
422	10880	14841
423	10906	14815
424	10927	14784
425	10953	14758
426	10977	14731
427	11001	14703
428	11027	14678
429	11051	14649
430	11073	14619
431	11098	14591
432	11122	14565
433	11148	14538
434	11175	14515
435	11198	14485
436	11224	14460
437	11250	14435
438	11277	14411
439	11306	14390
440	11333	14365
441	11359	14340
442	11386	14316
